,rep_no,cnf_prd,aff_dt,gwrk_typs,claim_val,title,rep_yr,wrk_yr,conf_ldate,conf_adate,aff_ndate,aff_adate,page_ct,prpty_nm,nts_maps,bcgs_maps,lat83_deg,lat83_min,lat83_sec,lon83_deg,lon83_min,lon83_sec,zone83,north83,east83,lat83,long83,com_cds,camp_cd,geo_sum,reg_geo,info_cls,mdiv_cds,mdiv_nmx,mdiv_nms,claim_nmx,minf_nox,camp_nm,claim_nms,gwrk_nmx,gwrk_nms,rel_ars,oper_nms,own_nms,auth_nms,com_nms,kwl_nms,MERG_SPENT,DOLL_INX,doll_86,CPIdex1992,doll_92,CPIdex2002,doll_02,URL
18897,26040,1.0,1999/10/6,GEOP:GEOL:GEOC:,42700,Assessment Report on the Yreka Property,1999,1999.0,,2000-10-06,,1999/10/6,117,Yreka,092L05E:,092L043,50,27,29,127,34,6,9,5590541,601623,50.458056,-127.56833300000001,,31.0,,VAN,3.0,NIMO:,Nanaimo,Nanaimo,"CD,<br>BF,<br>Bern,<br>Micha 5","092L  052, 092L  236, 092L  105, 092L  336",Island Copper Area,"CD, BF, Bern, Micha 5","Geophysical,<br>Geological,<br>Geochemical","Geophysical, Geological, Geochemical","03165, 04425, 07981, 25797",Talltree Resources Ltd.,"Dyakowski, Christopher I","Hicks, K.E.",,"Jurassic, Bonanza Group, Porphyritic, Tuffs, Limestones, Pyrrhotite, Pyrite, Chalcopyrite, Sphalerite",69744.0,1.416,49254.23729,1.112,62719.42446,0.9440000000000001,73881.35592999999,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=26040
19055,26407,1.0,2000/9/5,DRIL:GEOL:PHYS:GEOC:,52800,Geological and Diamond Drilling Assessment Report on the Apple Bay Property,2000,1999.0,,2001-09-05,,2000/9/5,86,Apple Bay,092L12E:,092L062,50,36,58,127,44,31,9,5607892,589002,50.616111,-127.74194399999999,SI:KA:,31.0,,NAN,4.0,NIMO:,Nanaimo,Nanaimo,"Jody 1 & 2,<br>Apple Bay One,<br>Apple Bay Two","092L  087, 092L  088, 092L  089, 092L  269, 092L  308",Island Copper Area,"Jody 1 & 2, Apple Bay One, Apple Bay Two","Drilling,<br>Geological,<br>Physical,<br>Geochemical","Drilling, Geological, Physical, Geochemical","02190, 03402, 04000, 04754, 06142, 06544, 08151, 11132, 12302, 13389, 13739, 15876, 16139, 20023, 21751",Homegold Resources Ltd.,"Shearer, Johan Tom FMC 124452; Howich, Robert","Shearer, Johan Tom FMC 124452","Silica, Kaolinite","Jurassic, Bonanza Group, Rhyolites, Rhyolite breccias, Kaolinite, Geyserite",308000.0,1.4409999999999998,213740.458,1.133,271844.6602,0.961,320499.4797,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=26407
19442,26135,1.0,1999/9/29,GEOC:,4200,Geochemical Report on the Aspen Property,1999,1999.0,,2000-09-29,,1999/9/29,26,Aspen,082F03E:,082F015,49,11,28,117,11,52,11,5448720,485589,49.191111,-117.197778,AG:AU:PB:ZN:,,,CRA,3.0,NELS:,Nelson,Nelson,Asp 4-8,082FSW001,,Asp 4-8,Geochemical,Geochemical,"09053, 12985, 18746, 23717",Discovery Consultants,"Gilmour, William R.","Carpenter, Thomas H.","Silver, Gold, Lead, Zinc","Cambrian, Laib Formation, Limestones, Breccias, Mantos",4200.0,1.416,2966.101695,1.112,3776.9784170000003,0.9440000000000001,4449.152542,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=26135
19617,26023,1.0,1999/6/14,GEOP:PHYS:GEOC:,8400,Geophysical and Geochemical Report on the Yellowstone Sheep Creek,1999,1999.0,,2000-06-14,,1999/6/14,24,Yellowstone Sheep Creek,082F03E:,082F015,49,8,30,117,8,37,11,5443214,489526,49.141667,-117.143611,AU:AG:,3.0,,CRA,3.0,NELS:,Nelson,Nelson,"Rawhide,<br>Pat (L.5706)",082FSW052,Salmo - Sheep Creek Area,"Rawhide, Pat (L.5706)","Geophysical,<br>Physical,<br>Geochemical","Geophysical, Physical, Geochemical","16861, 18029, 25469",Nugget Mines Ltd.,"Endersby, Stan A.; Higgins, Andrew G.","Endersby, Stan A.","Gold, Silver","Cambrian, Argillites, Quartzites, Limestones, Quartzite Range Formation, Reno Formation, Quartz veins",6719.73,1.416,4745.572034000001,1.112,6042.922662,0.9440000000000001,7118.358051,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=26023
20397,26230,1.0,2000/1/17,PROS:,400,Prospecting Report on the Hilary Property,2000,1999.0,,2001-01-17,,2000/1/17,14,Hilary,092H05E:,092H032,49,23,13,121,37,0,10,5471392,600393,49.386944,-121.61666699999999,CU:AU:NI:,19.0,,NAN,3.0,NWES:,New Westminster,New Westminster,Hilary 1-2,,Coquihalla Gold Belt,Hilary 1-2,Prospecting,Prospecting,,Durango Mining Corp.,"Diakow, Stephen Gerald (Gerry)","Diakow, Stephen Gerald (Gerry)","Copper, Gold, Nickel","Cretaceous, Settler schist, Siliceous schists",556.15,1.4409999999999998,385.9472588,1.133,490.8649603,0.961,578.7200832000001,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=26230
20558,26235,1.0,2000/1/17,GEOC:,1600,Prospecting Report on the Silverhope Property,2000,1999.0,,2001-01-17,,2000/1/17,14,Silverhope,092H06W:,092H033,49,18,29,121,27,56,10,5462834,611537,49.308056,-121.465556,CU:AU:,,,NAN,4.0,NWES:,New Westminster,New Westminster,Silverhope 1-8,,,Silverhope 1-8,Geochemical,Geochemical,,Vallenar Exploration Corp.,"Diakow, Stephen Gerald (Gerry)","Diakow, Stephen Gerald (Gerry)","Copper, Gold","Eocene, Conglomerates, Granodiorites, Fracture zones",2349.6,1.4409999999999998,1630.534351,1.133,2073.786408,0.961,2444.9531739999998,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=26235
20569,26231,1.0,2000/1/17,PROS:,2400,Prospecting Report on the King Property,2000,1999.0,,2001-01-17,,2000/1/17,15,King,092H05W:,092H021,49,17,10,121,57,50,10,5459779,575348,49.286111,-121.963889,CU:AU:,19.0,,NAN,3.0,NWES:,New Westminster,New Westminster,King 5-13,,Coquihalla Gold Belt,King 5-13,Prospecting,Prospecting,9056,La Ceiba Mining Corp.,"Diakow, Stephen Gerald (Gerry)","Diakow, Stephen Gerald (Gerry)","Copper, Gold","Granites, Mafic volcanics, Pyrite",2444.2,1.4409999999999998,1696.183206,1.133,2157.2815530000003,0.961,2543.3923,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=26231
20578,26171,1.0,2000/1/17,PROS:,2000,Prospecting Report on the Hi-Ho Property,2000,1999.0,,2001-01-17,,2000/1/17,16,Hi-Ho,092H05E:,092H032,49,23,29,121,37,0,10,5471886,600384,49.391389000000004,-121.61666699999999,CU:NI:CO:AU:PT:,19.0,,VAN,3.0,NWES:,New Westminster,New Westminster,Hi-Ho 1-4,,Coquihalla Gold Belt,Hi-Ho 1-4,Prospecting,Prospecting,,Quilchena Resources,"Diakow, Stephen Gerald (Gerry)","Diakow, Stephen Gerald (Gerry)","Copper, Nickel, Cobalt, Gold, Platinum","Cretaceous, Schists, Pyrite",2526.15,1.4409999999999998,1753.053435,1.133,2229.61165,0.961,2628.6680539999998,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=26171
20775,26337,1.0,2000/6/15,GEOL:,1600,Geological and Prospecting Report on the Emancipation Property,2000,1999.0,,2001-06-15,,2000/6/15,44,Emancipation,092H06W:,092H044,49,29,19,121,15,35,10,5483230,626036,49.488611,-121.259722,AU:,19.0,,NAN,3.0,NWES:,New Westminster,New Westminster,"Emancipation 1-6,<br>Emancipation 8,<br>Emancipation 10",092HSW034,Coquihalla Gold Belt,"Emancipation 1-6, Emancipation 8, Emancipation 10",Geological,Geological,"03015, 05916, 06236, 10398, 12228, 17106, 17433, 18891, 23492, 25113",Homegold Resources Ltd.,"Shearer, Johan Tom FMC 124452","Shearer, Johan Tom FMC 124452",Gold,"Jurassic, Spider Peak Formation, Serpentinites, Andesites, Auriferous quartz veins",4875.0,1.4409999999999998,3383.067314,1.133,4302.736099000001,0.961,5072.840791,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=26337
21170,26074,1.0,1999/7/26,DRIL:GEOC:,18000,Drilling Report on the Sumas Silica Property,1999,1999.0,,2000-07-26,,1999/7/26,59,Sumas Silica,092G01E:,092G010,49,3,59,122,11,5,10,5435156,559552,49.066389,-122.184722,FD:,,,VAN,3.0,NWES:,New Westminster,New Westminster,"Samus 1-4,<br>Nick 1-8,<br>Beth 1-4,<br>Scrum 1-3,<br>Eel 1-13,<br>Egress 1-2","092GSE004, 092GSE005, 092GSE024, 092GSE037, 092GSE100",,"Samus 1-4, Nick 1-8, Beth 1-4, Scrum 1-3, Eel 1-13, Egress 1-2","Drilling,<br>Geochemical","Drilling, Geochemical","18973, 21635, 23291, 23449, 23450, 25104, 25724",Quality Industrial Mineral & Supply Inc,"Lee, Jack D.","Bakker, Ebo",Feldspar,"Jurassic, Harrison Lake Formation, Rhyolites, Dacites, Granodiorites, Chehalis Volcanics, Feldspars",18064.49,1.416,12757.40819,1.112,16245.04496,0.9440000000000001,19136.11229,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=26074
